Sales Rep Assigned,Product Num Name,Customer Num & Company,On-Off Premise,Load Sheet Date,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026
Mike Ast,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,8/25/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Shane Barreca,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Dave Ehlers,1160 Fever Tree Tonic Water 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,8/25/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Dave Ehlers,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,52008 Englewood Liq (A),Off Premise,8/25/2026,1.00,
John Neukum,1162 Fever Tree Tonic Water 3/8/150 mL Can,31019 Bj's Warehouse E Rutherfo,Off Premise,8/25/2026,1.00,
Michael Harboy,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,8/25/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,8/25/2026,1.00,
Mike Ast,1170 Fever Tree Ginger Ale 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,8/25/2026,1.00,
Shane Barreca,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,8/25/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,8/24/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,28011 Liquor Mart (North Arlington),Off Premise,8/24/2026,1.00,
Jayson Romine,1161 Fever Tree Tonic Water 8/500 mL Btl,230105 ShopRite Wines & Spirits of Sparta,Off Premise,8/24/2026,1.00,
Jim Heaney,1157 Fever Tree Club Soda 6/4/200 mL Btl,28011 Liquor Mart (North Arlington),Off Premise,8/24/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,8/24/2026,1.00,
Klejdi Lamo,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,8/24/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230105 ShopRite Wines & Spirits of Sparta,Off Premise,8/24/2026,1.00,
Klejdi Lamo,1162 Fever Tree Tonic Water 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,8/24/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,8/24/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,8/24/2026,1.00,
Jayson Romine,1159 Fever Tree Club Soda 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,8/24/2026,1.00,
Klejdi Lamo,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,8/24/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,8/24/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,8/24/2026,1.00,
Klejdi Lamo,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,8/24/2026,1.00,
Jim Heaney,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,28011 Liquor Mart (North Arlington),Off Premise,8/24/2026,1.00,
Mike Ast,1159 Fever Tree Club Soda 3/8/150 mL Can,88004 Discount Liq (P)_2,Off Premise,8/21/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,8/21/2026,1.00,
Mike Ast,1154 Fever Tree Ginger Beer 8/500 mL Btl,96002 Wine & Spirit World(W),Off Premise,8/21/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,88004 Discount Liq (P)_2,Off Premise,8/21/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,8/21/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,8/21/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,88004 Discount Liq (P)_2,Off Premise,8/21/2026,1.00,
Shane Barreca,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,75004 Cork & Keg (A),Off Premise,8/21/2026,1.00,
Phil Ernst,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,80005 Shop Rite Liq (Paramus),Off Premise,8/20/2026,1.00,
Jim Heaney,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,8/20/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/20/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,231701 George's Wine & Spirits,Off Premise,8/20/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,80005 Shop Rite Liq (Paramus),Off Premise,8/20/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/20/2026,1.00,
Phil Ernst,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,80005 Shop Rite Liq (Paramus),Off Premise,8/20/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,231701 George's Wine & Spirits,Off Premise,8/20/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1159 Fever Tree Club Soda 3/8/150 mL Can,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,231701 George's Wine & Spirits,Off Premise,8/20/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,80005 Shop Rite Liq (Paramus),Off Premise,8/20/2026,1.00,
Jayson Romine,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,231701 George's Wine & Spirits,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1155 Fever Tree Ginger Beer 3/8/150 mL Can,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Jim Heaney,1155 Fever Tree Ginger Beer 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,8/20/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/20/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,80005 Shop Rite Liq (Paramus),Off Premise,8/20/2026,1.00,
Klejdi Lamo,1162 Fever Tree Tonic Water 3/8/150 mL Can,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,231701 George's Wine & Spirits,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1175 Fever Tree Cucumber 6/4/200 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Jim Heaney,1162 Fever Tree Tonic Water 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1161 Fever Tree Tonic Water 8/500 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,8/20/2026,1.00,
Jim Heaney,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,8/20/2026,1.00,
Klejdi Lamo,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,190101 Montville Wine & Spirits,Off Premise,8/19/2026,1.00,
Klejdi Lamo,1160 Fever Tree Tonic Water 6/4/200 mL Btl,190101 Montville Wine & Spirits,Off Premise,8/19/2026,1.00,
Matt Powierski,1155 Fever Tree Ginger Beer 3/8/150 mL Can,77007 Wine Land,Off Premise,8/19/2026,1.00,
Dave Ehlers,1162 Fever Tree Tonic Water 3/8/150 mL Can,40001 Bottle & Cork,Off Premise,8/19/2026,1.00,
Matt Powierski,1157 Fever Tree Club Soda 6/4/200 mL Btl,77007 Wine Land,Off Premise,8/19/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Chris Payton,1170 Fever Tree Ginger Ale 3/8/150 mL Can,76018 Krauszer Liquor,Off Premise,8/19/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Matt Powierski,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,77007 Wine Land,Off Premise,8/19/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,76018 Krauszer Liquor,Off Premise,8/19/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,76018 Krauszer Liquor,Off Premise,8/19/2026,1.00,
Jayson Romine,1155 Fever Tree Ginger Beer 3/8/150 mL Can,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,74009 Westwood Wine and Liquors,Off Premise,8/19/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,74009 Westwood Wine and Liquors,Off Premise,8/19/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,76018 Krauszer Liquor,Off Premise,8/19/2026,1.00,
Jim Heaney,1155 Fever Tree Ginger Beer 3/8/150 mL Can,28012 Lucky 7 (A),Off Premise,8/19/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Klejdi Lamo,1157 Fever Tree Club Soda 6/4/200 mL Btl,190101 Montville Wine & Spirits,Off Premise,8/19/2026,1.00,
Dave Ehlers,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,40001 Bottle & Cork,Off Premise,8/19/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,74009 Westwood Wine and Liquors,Off Premise,8/19/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,74009 Westwood Wine and Liquors,Off Premise,8/19/2026,1.00,
Chris Payton,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,76018 Krauszer Liquor,Off Premise,8/19/2026,1.00,
Jim Heaney,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,28012 Lucky 7 (A),Off Premise,8/19/2026,1.00,
Jayson Romine,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,8/19/2026,1.00,
Shane Barreca,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,8/18/2026,1.00,
Mike Ast,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,94001 Long Hill Liquors (A),Off Premise,8/17/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/17/2026,1.00,
Mike Ast,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,94001 Long Hill Liquors (A),Off Premise,8/17/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,8/17/2026,1.00,
Jim Heaney,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,25032 Liquor Mart 46,Off Premise,8/17/2026,1.00,
Mike Ast,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,94001 Long Hill Liquors (A),Off Premise,8/17/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,8/17/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25032 Liquor Mart 46,Off Premise,8/17/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,8/17/2026,1.00,
Jayson Romine,1164 Fever Tree Tonic Water Light 8/500 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,8/17/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/17/2026,1.00,
Jayson Romine,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,230314 Liquor Factory V Andover,Off Premise,8/17/2026,1.00,
Jim Heaney,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,25032 Liquor Mart 46,Off Premise,8/17/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230314 Liquor Factory V Andover,Off Premise,8/17/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/17/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,8/17/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,230314 Liquor Factory V Andover,Off Premise,8/17/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,191526 Liquor Factory IV Hopatcong,Off Premise,8/17/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,8/14/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Chris Payton,1158 Fever Tree Club Soda 8/500 mL Btl,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Chris Payton,1161 Fever Tree Tonic Water 8/500 mL Btl,46033 Discount Lqr(A) Outlet,Off Premise,8/14/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,8/14/2026,1.00,
Chris Payton,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,8/14/2026,1.00,
Derrick Laws,1175 Fever Tree Cucumber 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,8/14/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,50007 Welsh Farms,Off Premise,8/14/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,94008 Oakland Wine (A),Off Premise,8/14/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,46033 Discount Lqr(A) Outlet,Off Premise,8/14/2026,1.00,
Chris Payton,1162 Fever Tree Tonic Water 3/8/150 mL Can,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,8/14/2026,1.00,
Chris Payton,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,8/14/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,50007 Welsh Farms,Off Premise,8/14/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,8/14/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Chris Payton,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,50007 Welsh Farms,Off Premise,8/14/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,8/14/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,8/14/2026,1.00,
Derrick Laws,1159 Fever Tree Club Soda 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,8/14/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,8/14/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,8/14/2026,1.00,
Chris Payton,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Chris Payton,1157 Fever Tree Club Soda 6/4/200 mL Btl,50007 Welsh Farms,Off Premise,8/14/2026,1.00,
Chris Payton,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,8/14/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,8/14/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Anthony Palmisano,1161 Fever Tree Tonic Water 8/500 mL Btl,9003 B & B Wine&Liq,Off Premise,8/14/2026,1.00,
Chris Payton,1161 Fever Tree Tonic Water 8/500 mL Btl,38040 Buy Rite Discount Liquor,Off Premise,8/14/2026,1.00,
Derrick Laws,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,8/14/2026,1.00,
Derrick Laws,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,8/14/2026,1.00,
Chris Payton,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,8/14/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,8/13/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/13/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,8/13/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/13/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Anthony Palmisano,1160 Fever Tree Tonic Water 6/4/200 mL Btl,3001 Best Cellars (Wanaque),Off Premise,8/13/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/13/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,230902 Buy Rite Liquors Franklin,Off Premise,8/13/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/13/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/13/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,8/13/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,8/13/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,8/13/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,8/13/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,8/13/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,8/13/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Shane Barreca,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,8/13/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,8/13/2026,1.00,
Shane Barreca,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,8/13/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,8/13/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,8/13/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,8/13/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,92008 Ramsey Wine & Liquor,Off Premise,8/13/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,8/13/2026,1.00,
Anthony Palmisano,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,3001 Best Cellars (Wanaque),Off Premise,8/13/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,8/13/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,8/13/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,8/13/2026,1.00,
Dave Ehlers,1154 Fever Tree Ginger Beer 8/500 mL Btl,51012 Teaneck Liquors,Off Premise,8/12/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,8/12/2026,1.00,
