#,Account #,DBA,Distribution Area,Address,City,Date/Time,Photos,Route / Sales Rep,Brand,Brand Family,Supplier,# of Taps,Distributor
113,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
114,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
115,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
116,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
117,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
118,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
119,70004,DAVEY'S LOCKER (A),BERGEN,5 PARK ST,MONTVALE,07/21/2026 11:02 AM,Photos,7 - Paul McLaughlin,MAGNERS CIDER,MAGNERS,VERMONT HARD CIDER,1,US
120,44025,RUDYS (A),BERGEN,591 ANDERSON AVE,CLIFFSIDE PARK,07/21/2026 10:56 AM,Photos,20 - Daniel La Gala,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
121,44025,RUDYS (A),BERGEN,591 ANDERSON AVE,CLIFFSIDE PARK,07/21/2026 10:56 AM,Photos,20 - Daniel La Gala,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
122,44025,RUDYS (A),BERGEN,591 ANDERSON AVE,CLIFFSIDE PARK,07/21/2026 10:56 AM,Photos,20 - Daniel La Gala,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
123,44025,RUDYS (A),BERGEN,591 ANDERSON AVE,CLIFFSIDE PARK,07/21/2026 10:56 AM,Photos,20 - Daniel La Gala,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
124,81012,DUTCH HOUSE,BERGEN,24-07 FAIR LAWN AVE,FAIR LAWN,07/21/2026 10:33 AM,Photos,23 - Chris Payton,FLYING FISH HOPFISH IPA,FLYING FISH BREWING COMPANY,FLYING FISH BREWING COMPANY,1,US
125,54011,KNICKERBOCKER GOLF (P),BERGEN,188 KNICKERBOCKER RD,TENAFLY,07/21/2026 10:02 AM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
126,54011,KNICKERBOCKER GOLF (P),BERGEN,188 KNICKERBOCKER RD,TENAFLY,07/21/2026 10:02 AM,Photos,7 - Paul McLaughlin,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
127,92005,KINCHLEY'S,BERGEN,586 FRANKLIN TPK,RAMSEY,07/20/2026 04:36 PM,Photos,27 - Nicholas Melissari,DOC'S DRAFT HARD APPLE CIDER,DOC'S HARD CIDERS,NW BEVERAGES,1,US
128,92005,KINCHLEY'S,BERGEN,586 FRANKLIN TPK,RAMSEY,07/20/2026 04:36 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
129,92005,KINCHLEY'S,BERGEN,586 FRANKLIN TPK,RAMSEY,07/20/2026 04:36 PM,Photos,27 - Nicholas Melissari,COORS BANQUET,COORS,MOLSON COORS BEVERAGE COMPANY,1,US
130,92005,KINCHLEY'S,BERGEN,586 FRANKLIN TPK,RAMSEY,07/20/2026 04:36 PM,Photos,27 - Nicholas Melissari,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
131,93002,ROXANNE'S A),BERGEN,150 FRANKLIN TPK,MAHWAH,07/20/2026 04:28 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
132,93002,ROXANNE'S A),BERGEN,150 FRANKLIN TPK,MAHWAH,07/20/2026 04:28 PM,Photos,27 - Nicholas Melissari,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
133,93002,ROXANNE'S A),BERGEN,150 FRANKLIN TPK,MAHWAH,07/20/2026 04:28 PM,Photos,27 - Nicholas Melissari,HEINEKEN,HEINEKEN,HEINEKEN,1,US
134,93002,ROXANNE'S A),BERGEN,150 FRANKLIN TPK,MAHWAH,07/20/2026 04:28 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
135,93002,ROXANNE'S A),BERGEN,150 FRANKLIN TPK,MAHWAH,07/20/2026 04:28 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
136,93008,NONNA'S PIZZA,BERGEN,11 FRANKLIN TPKE,MAHWAH,07/20/2026 04:20 PM,Photos,27 - Nicholas Melissari,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
137,93008,NONNA'S PIZZA,BERGEN,11 FRANKLIN TPKE,MAHWAH,07/20/2026 04:20 PM,Photos,27 - Nicholas Melissari,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
138,93008,NONNA'S PIZZA,BERGEN,11 FRANKLIN TPKE,MAHWAH,07/20/2026 04:20 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
139,93008,NONNA'S PIZZA,BERGEN,11 FRANKLIN TPKE,MAHWAH,07/20/2026 04:20 PM,Photos,27 - Nicholas Melissari,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
140,93014,DOUBLE TREE BY HILTON,BERGEN,180 RT 17 S,MAHWAH,07/20/2026 03:47 PM,Photos,27 - Nicholas Melissari,NEWBURGH MEGABOSS IPA,NEWBURGH BREWING COMPANY,NEWBURGH BREWING COMPANY,1,US
141,93014,DOUBLE TREE BY HILTON,BERGEN,180 RT 17 S,MAHWAH,07/20/2026 03:47 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
142,93014,DOUBLE TREE BY HILTON,BERGEN,180 RT 17 S,MAHWAH,07/20/2026 03:47 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
143,93014,DOUBLE TREE BY HILTON,BERGEN,180 RT 17 S,MAHWAH,07/20/2026 03:47 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
144,93007,RP PRIME RESTAURANT,BERGEN,209 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:17 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
145,93007,RP PRIME RESTAURANT,BERGEN,209 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:17 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
146,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
147,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
148,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
149,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
150,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
151,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
152,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
153,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,VICTORY GOLDEN MONKEY,VICTORY BREWING MONKEY SERIES,ARTISANAL BREWING VENTURES (EBI),1,US
154,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,DOC'S DRAFT HARD APPLE CIDER,DOC'S HARD CIDERS,NW BEVERAGES,1,US
155,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
156,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
157,93005,MASON JAR RESTAURANT,BERGEN,219 RAMAPO VALLEY RD,MAHWAH,07/20/2026 03:00 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS BOSTON LAGER,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
158,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
159,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,SAMUEL ADAMS SEASONAL,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
160,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
161,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
162,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
163,190905,ROCKAWAY RIVER BARN,MORRIS 1,11 GREENPOND RD,ROCKAWAY,07/20/2026 02:47 PM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
164,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,NEW BELGIUM FAT TIRE ALE,NEW BELGIUM,NEW BELGIUM BRANDS,1,US
165,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
166,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
167,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,DOGFISH HEAD GRATEFUL DEAD JUICY PALE ALE,DOGFISH HEAD BREWERY,BOSTON BEER COMPANY,1,US
168,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
169,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
170,93004,MAHWAH B & G (A),BERGEN,2 ISLAND RD,MAHWAH,07/20/2026 02:44 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
171,92002,ANTHONY'S CF PIZZA (A) (RAMSEY),BERGEN,984 ROUTE 17 NO SUITE B,RAMSEY,07/20/2026 01:41 PM,Photos,27 - Nicholas Melissari,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,2,US
172,92002,ANTHONY'S CF PIZZA (A) (RAMSEY),BERGEN,984 ROUTE 17 NO SUITE B,RAMSEY,07/20/2026 01:41 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
173,92002,ANTHONY'S CF PIZZA (A) (RAMSEY),BERGEN,984 ROUTE 17 NO SUITE B,RAMSEY,07/20/2026 01:41 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,2,US
174,92002,ANTHONY'S CF PIZZA (A) (RAMSEY),BERGEN,984 ROUTE 17 NO SUITE B,RAMSEY,07/20/2026 01:41 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
175,92002,ANTHONY'S CF PIZZA (A) (RAMSEY),BERGEN,984 ROUTE 17 NO SUITE B,RAMSEY,07/20/2026 01:41 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
176,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,CARLSBERG'S LAGER,CARLSBERG BRYGGERIERNE,TOTAL BEVERAGE SOLUTION,1,THEM
177,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
178,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
179,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
180,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,DOC'S DRAFT HARD APPLE CIDER,DOC'S HARD CIDERS,NW BEVERAGES,1,US
181,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
182,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,NEWBURGH MEGABOSS IPA,NEWBURGH BREWING COMPANY,NEWBURGH BREWING COMPANY,1,US
183,92004,BROTHERS SMOKEHOUSE,BERGEN,900 RTE 17 NO,RAMSEY,07/20/2026 01:38 PM,Photos,27 - Nicholas Melissari,LAGUNITAS BREWING,LAGUNITAS,LAGUNITAS BREWING COMPANY,1,US
184,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,NEW BELGIUM VOODOO RANGER JUICY HAZE IPA,NEW BELGIUM VOODOO RANGER,NEW BELGIUM BRANDS,1,US
185,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
186,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
187,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
188,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
189,92006,CHILI'S RAMSEY (A),BERGEN,900 RT 17 N,RAMSEY,07/20/2026 01:36 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
190,19011,LAS MARAVILLAS RESTAURANT,PASSAIC,410 WAGARAW ROAD,HAWTHORNE,07/20/2026 01:36 PM,Photos,4 - allison scott,MODELO NEGRA,MODELO ORO,CONSTELLATION BRANDS,1,US
191,19011,LAS MARAVILLAS RESTAURANT,PASSAIC,410 WAGARAW ROAD,HAWTHORNE,07/20/2026 01:36 PM,Photos,4 - allison scott,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
192,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
193,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
194,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS NEW ENGLAND JUICY IPA,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
195,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,LAGUNITAS BREWING,LAGUNITAS,LAGUNITAS BREWING COMPANY,1,US
196,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
197,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
198,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,ANGRY ORCHARD CRISP APPLE CIDER,ANGRY ORCHARD,BOSTON BEER COMPANY,1,US
199,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
200,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
201,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,DOGFISH HEAD GRATEFUL DEAD JUICY PALE ALE,DOGFISH HEAD BREWERY,BOSTON BEER COMPANY,1,US
202,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,MONTAUK WAVE CHASER,MONTAUK BREWING COMPANY,TILRAY BRANDS,1,US
203,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS BOSTON LAGER,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
204,92010,HOULIHAN'S RAMSEY,BERGEN,706 RT 17 N,RAMSEY,07/20/2026 01:25 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
205,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
206,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
207,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
208,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,MAGNERS CIDER,MAGNERS,VERMONT HARD CIDER,1,US
209,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
210,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
211,19005,CELTIC CORNER,PASSAIC,312 LAFAYETTE AVE,HAWTHORNE,07/20/2026 01:03 PM,Photos,4 - allison scott,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
212,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,2,US
213,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,2,US
214,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
215,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
216,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,HEINEKEN,HEINEKEN,HEINEKEN,1,THEM
217,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,BLUE MOON OTHER,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,2,US
218,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,SAMUEL ADAMS SEASONAL,SAMUEL ADAMS,BOSTON BEER COMPANY,1,US
219,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,LEINENKUGEL'S SUMMER SHANDY,LEINENKUGEL'S,MOLSON COORS BEVERAGE COMPANY,1,US
220,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,DOGFISH HEAD 60 MINUTE IPA,DOGFISH HEAD BREWERY,BOSTON BEER COMPANY,1,US
221,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
222,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,THEM
223,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,COORS BANQUET,COORS,MOLSON COORS BEVERAGE COMPANY,1,US
224,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,YUENGLING FLIGHT,YUENGLING BREWERY,YUENGLING BREWERY,1,US
225,1017,MILLERS ALE HOUSE ROCKAWA,MORRIS 1,325 MT HOPE AVENUE,ROCKAWAY,07/20/2026 12:48 PM,Photos,11 - brian sengebush,VICTORY SOUR MONKEY,VICTORY BREWING MONKEY SERIES,ARTISANAL BREWING VENTURES (EBI),1,THEM
