Customer ID,Customer Name,Product ID,Product Name,Sales Rep Assigned,Load Sheet Date,Corona Gaintain SKUs Placements
190913,Main Street Liquor,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
190913,Main Street Liquor,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
190917,Shop Rite Liq (A)Wharton,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/8/2026,1.00
190917,Shop Rite Liq (A)Wharton,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/1/2026,1.00
190917,Shop Rite Liq (A)Wharton,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/8/2026,1.00
190917,Shop Rite Liq (A)Wharton,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/1/2026,1.00
190917,Shop Rite Liq (A)Wharton,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/8/2026,1.00
190917,Shop Rite Liq (A)Wharton,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/1/2026,1.00
190917,Shop Rite Liq (A)Wharton,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/8/2026,1.00
191010,Liquor Factory II Jefferson,2405,Coronita Extra 1/24/7 oz Btl,Jayson Romine,6/1/2026,1.00
191010,Liquor Factory II Jefferson,2405,Coronita Extra 1/24/7 oz Btl,Jayson Romine,6/8/2026,1.00
191210,Milton Inn,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/9/2026,1.00
191210,Milton Inn,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
191210,Milton Inn,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
191408,Super Saver Liq,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/11/2026,1.00
191408,Super Saver Liq,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/11/2026,1.00
191408,Super Saver Liq,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/11/2026,1.00
191511,Nova Liquors,2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/11/2026,1.00
191511,Nova Liquors,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/5/2026,1.00
191511,Nova Liquors,2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/11/2026,1.00
191511,Nova Liquors,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191511,Nova Liquors,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/11/2026,1.00
191526,Liquor Factory IV Hopatcong,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/1/2026,1.00
191526,Liquor Factory IV Hopatcong,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/8/2026,1.00
191606,Quick Check Liquor (A),2409,Corona Extra 1/24/12 oz Loose Btl,Klejdi Lamo,6/5/2026,1.00
191606,Quick Check Liquor (A),2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191606,Quick Check Liquor (A),2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191608,Shop-Rite(A) Netcong,2410,Corona Extra 4/6/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191608,Shop-Rite(A) Netcong,2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191702,Liquor Factory VI Byram,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/8/2026,1.00
191803,Kingston Liquors,2418,Corona Extra 1/18/12 oz Btl,Klejdi Lamo,6/9/2026,1.00
191812,Patel Liqr & Gro(P),2412,Corona Extra 2/12/12 oz Btl,Klejdi Lamo,6/5/2026,1.00
191814,Sandy's Wine & Spirit (P) (Budd Lake),2405,Coronita Extra 1/24/7 oz Btl,Klejdi Lamo,6/8/2026,1.00
230105,ShopRite Wines & Spirits of Sparta,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/8/2026,1.00
230105,ShopRite Wines & Spirits of Sparta,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/8/2026,1.00
230106,Burkes,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/4/2026,1.00
230114,Liquor Factory III Sparta,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/1/2026,1.00
230114,Liquor Factory III Sparta,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/8/2026,1.00
230121,White Deer Inn,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/3/2026,1.00
230313,Swartswood,2410,Corona Extra 4/6/12 oz Btl,Brian Sengebush,6/4/2026,1.00
230412,USA Wine Traders Club Of Newton (A),2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/1/2026,1.00
230412,USA Wine Traders Club Of Newton (A),2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/1/2026,1.00
230420,Spring Street Liquors,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/1/2026,1.00
230420,Spring Street Liquors,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/1/2026,1.00
230420,Spring Street Liquors,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/1/2026,1.00
230420,Spring Street Liquors,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/4/2026,1.00
230427,ShopRite Wine & Spirits of Newton#830,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/3/2026,1.00
230431,Seplow's Liquors,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/4/2026,1.00
230431,Seplow's Liquors,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/4/2026,1.00
230431,Seplow's Liquors,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/5/2026,1.00
230905,ShopRite Wines & Spirits of Franklin,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/3/2026,1.00
230905,ShopRite Wines & Spirits of Franklin,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/10/2026,1.00
230905,ShopRite Wines & Spirits of Franklin,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/10/2026,1.00
230905,ShopRite Wines & Spirits of Franklin,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/3/2026,1.00
230905,ShopRite Wines & Spirits of Franklin,2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/10/2026,1.00
230918,Market Place Liquor,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/10/2026,1.00
230918,Market Place Liquor,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/10/2026,1.00
230918,Market Place Liquor,2418,Corona Extra 1/18/12 oz Btl,Jayson Romine,6/10/2026,1.00
231215,Mac & Lindy's W & S (A),2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/3/2026,1.00
231215,Mac & Lindy's W & S (A),2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/3/2026,1.00
231308,Wantage Plaza Liq Outlet,2405,Coronita Extra 1/24/7 oz Btl,Jayson Romine,6/8/2026,1.00
231315,Woody's Liq Shop (A),2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/10/2026,1.00
231315,Woody's Liq Shop (A),2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/10/2026,1.00
231315,Woody's Liq Shop (A),2412,Corona Extra 2/12/12 oz Btl,Jayson Romine,6/10/2026,1.00
231316,Patricks Wine Barn,2409,Corona Extra 1/24/12 oz Loose Btl,Jayson Romine,6/2/2026,1.00
231316,Patricks Wine Barn,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/2/2026,1.00
231502,Lake Wanda Store,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/3/2026,1.00
231502,Lake Wanda Store,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/10/2026,1.00
231707,Kent's Liquors,2410,Corona Extra 4/6/12 oz Btl,Jayson Romine,6/4/2026,1.00
