Sales Rep Assigned,Customer Num,Customer Name,Shipping Address,Distribution Area,Area,County,City,Premise,Buyer Count   2026,Cases   2026
Robin Feldman,52017,Tapas De Espana (P),47 N Dean St,Bergen,Bergen,Bergen,Englewood,On Premise,1,10
Robin Feldman,191527,Garden State Yacht Club,33 Point Pleasant Road,Morris 1,Morris 1,Sussex,Hopatcong,On Premise,1,10
Robin Feldman,18008,Papa Joe's (Z),778 Belmont Ave,Passaic,Passaic,Passaic,North Haledon,On Premise,1,6
Robin Feldman,77033,Elmwood Pk-Pater Elks #60,192 Market St,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,5
Robin Feldman,18005,Giuseppe (P) Rest.,5 Sicomac Road,Passaic,Passaic,Passaic,North Haledon,On Premise,1,4
Robin Feldman,17015,Haledon Fire Dept(A),522 W Broadway,Passaic,Passaic,Passaic,Haledon,On Premise,1,4
Robin Feldman,5012,Butler Fire Department(P),26 28 Carey Ave,Morris 3,Morris 3,Morris,Butler,On Premise,1,4
Robin Feldman,38047,American Legion Lodi Post 136,41 Union St,Bergen,Bergen,Bergen,Lodi,On Premise,1,3
Dan Lagala,43029,El Tio Taco Ii,332 Bergen Blvd,Bergen,Bergen,Bergen,Fairview,On Premise,1,12524.32
Dan Lagala,44012,690 Park,690 Anderson Avenue,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,3493
Dan Lagala,44017,Frankie's Gastro,651 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,1878
Dan Lagala,44044,Sonsonate Rest(P),100 Palisade Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,827
Dan Lagala,44048,Clubhouse Cafe (P),661 Palisade Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,704
Dan Lagala,43032,El Caporal Mexican Food,341 Anderson Ave,Bergen,Bergen,Bergen,Fairview,On Premise,1,469
Dan Lagala,46029,Hanam Daeji,445 Grand Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,423
Dan Lagala,44025,Rudys (A),591 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,416
Dan Lagala,44035,O'Malleys Pub LLC DBA Blackbird Pub,658 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,370
Dan Lagala,44047,Sedona Tap House,679 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,294
Dan Lagala,49034,In Napoli (A),116 Main St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,265
Dan Lagala,49065,Haven Rest/Bar (A),2 Main St,Bergen,Bergen,Bergen,Edgewater,On Premise,1,242
Dan Lagala,44033,Brass Rail Pub_2,339 Palisade Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,236
Dan Lagala,49016,Ipic Theaters,2023 Hudson St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,227
Dan Lagala,43031,La Fortuna (P),430 Kamena St,Bergen,Bergen,Bergen,Fairview,On Premise,1,225
Dan Lagala,49076,Raku Izakaya (Z),209 Main Street,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,206
Dan Lagala,44027,354 Steakhouse (A),354 Lawton Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,201
Dan Lagala,44028,512 Bar,512 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,199
Dan Lagala,49018,Jumong Restaurant,1550 Lemoine Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,189
Dan Lagala,45015,Tivoli Restaurant,533 Shaler Blvd,Bergen,Bergen,Bergen,Ridgefield,On Premise,1,183
Dan Lagala,46027,Grand Wine Bar/Karaoke(Z),42 Broad Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,181
Dan Lagala,49048,River Palm (A),1416 River Rd,Bergen,Bergen,Bergen,Edgewater,On Premise,1,174
Dan Lagala,43019,Cast Iron Pot (A),356 Bergen Blvd,Bergen,Bergen,Bergen,Fairview,On Premise,1,168
Dan Lagala,46014,Soosang Hand Pocha,239 Broad Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,160
Dan Lagala,46006,Rock 21,400 Bergen Blvd,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,160
Dan Lagala,44031,Viva La Margarita Cliffside Park,790 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,146
Dan Lagala,49090,Homewood Suites Edgewater,10 The Promenade,Bergen,Bergen,Bergen,Edgewater,On Premise,1,142
Dan Lagala,49024,Ventana's Restaurant,200 Park Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,142
Dan Lagala,46017,Mariachi (Roku) (Z),15 Grand Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,135
Dan Lagala,49072,JJ Dak,144 Main St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,127
Dan Lagala,49061,Double Tree Hotel Ft Lee,2117 Route 4 E,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,126
Dan Lagala,49083,Courtyard By Marriott Edgewater,3 Pembroke Rd,Bergen,Bergen,Bergen,Edgewater,On Premise,1,100
Dan Lagala,53007,Giovanni's Bicycle Club,487 Sylvan Ave,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,80
Dan Lagala,53001,Brownstone Pancake Factor,717 E Palisade Ave,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,79
Dan Lagala,46010,So Noon Nan Jib,238 Broad Ave,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,74
Dan Lagala,46020,Third Floor Cafe,232 Broad Ave 3rd Floor,Sales,Sales,Bergen,Palisades Park,On Premise,1,70
Dan Lagala,46031,Kang Ho Dong,329 Bergen Blvd,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,60
Dan Lagala,49050,Bada Story (Z),799 Abbott Blvd,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,56
Dan Lagala,44001,Brazeiro Churrascaria,442 Anderson Ave,Sales,Sales,Bergen,Cliffside Park,On Premise,1,55
Dan Lagala,44043,Mythos Greek Taverna,352 Anderson Ave,Sales,Sales,Bergen,Cliffside Park,On Premise,1,52
Dan Lagala,49074,Dong Bang Grill,1616 Palisade Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,50
Dan Lagala,53002,Mr Bbq,150 Sylvan Way,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,48
Dan Lagala,45018,Duri Pocha,441 Broad Ave,Bergen,Bergen,Bergen,Ridgefield,On Premise,1,47
Dan Lagala,44039,Villa Amalfi,793 Palisade Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,43
Dan Lagala,49029,Obaltan,799 Abbott Blvd,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,40
Dan Lagala,49069,Pho 32,1645 Lemoine Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,39
Dan Lagala,53005,Cliffs Steakhouse(A),18 Sylvan Ave,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,32
Dan Lagala,49071,Chillers Grill (A),2191 Fletcher Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,31
Dan Lagala,49041,WOOGA,1296 Palisade Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,30
Dan Lagala,49012,365 BBQ,176 Main St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,28
Dan Lagala,46030,Elks Post 2475 (Z),536 10th St,Bergen,Bergen,Bergen,Palisades Park,On Premise,1,25
Dan Lagala,49057,Gammeeok,485 Main St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,20
Dan Lagala,44008,GOGIYA,606 Anderson Ave,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,20
Dan Lagala,44038,Palisadium Club,700 Palisadium Drive,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,10
Derrick Laws,20058,Krystal Bar(P) & Liqs.,123 Highland St,Passaic,Passaic,Passaic,Paterson,On Premise,1,5165
Derrick Laws,20131,El Fogon Rest,475 Union Avenue,Passaic,Passaic,Passaic,Paterson,On Premise,1,3231
Derrick Laws,20089,Carlitto's Bar(P),402 Main Street,Passaic,Passaic,Passaic,Paterson,On Premise,1,2766.15
Derrick Laws,15069,Mexico Bar & Grill,246 Mcbride Ave,Passaic,Passaic,Passaic,Paterson,On Premise,1,2241.6
Derrick Laws,20125,El Escondite Bar and Restaurant,243 21st Ave,Sales,Sales,Passaic,Paterson,On Premise,1,2213
Derrick Laws,20028,Integrity Masonic,224 Broadway,Passaic,Passaic,Passaic,Paterson,On Premise,1,2124.5
Derrick Laws,21012,Elks Ldge 333 (Z) Pater.,272 Ellison St,Passaic,Passaic,Passaic,Paterson,On Premise,1,1489.4
Derrick Laws,20127,Brothers A&C Pizza (P),343 21st Avenue,Passaic,Passaic,Passaic,Paterson,On Premise,1,1159
Derrick Laws,22053,Rincon Centroamericano,197 Market St,Passaic,Passaic,Passaic,Paterson,On Premise,1,376
Derrick Laws,20048,Downtown Cafe (P),29 Church St,Passaic,Passaic,Passaic,Paterson,On Premise,1,320
Derrick Laws,15008,Westmount Country Club,728 Rifle Camp Road,Passaic,Passaic,Passaic,Woodland Park,On Premise,1,307
Derrick Laws,27027,Shamrock B&G (P),13 Hoover Ave,Passaic,Passaic,Passaic,Passaic,On Premise,1,259
Derrick Laws,20075,Griselda Rest.(A),81 Market Street,Passaic,Passaic,Passaic,Paterson,On Premise,1,90
Derrick Laws,20038,Patsy's (A) Tavern,72 7th Ave,Passaic,Passaic,Passaic,Paterson,On Premise,1,88
Matt Powierski,36031,Ayla Restaurant & Bar,209 Paterson Ave,Bergen,Bergen,Bergen,Wallington,On Premise,1,3719.69
Matt Powierski,37040,The Venetian,546 River Rd,Bergen,Bergen,Bergen,Garfield,On Premise,1,591
Matt Powierski,32009,American Lgn (P) (Carlstadt),412 Third St,Bergen,Bergen,Bergen,Carlstadt,On Premise,1,560
Matt Powierski,33006,Bazzarellis (Z),117 Moonachie Rd,Bergen,Bergen,Bergen,Moonachie,On Premise,1,494.3
Matt Powierski,37047,Dp's Pub & Seafood Grill,732 River Dr,Bergen,Bergen,Bergen,Garfield,On Premise,1,451
Matt Powierski,36025,Karol's Pub (A),252 Maple Ave,Bergen,Bergen,Bergen,Wallington,On Premise,1,357
Matt Powierski,33004,Gray Cliff (A),290 Moonachie Ave,Bergen,Bergen,Bergen,Moonachie,On Premise,1,347
Matt Powierski,77014,Blvd Bar & Grill (Z),401 Boulevard,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,278
Matt Powierski,36043,Sports Bar & Liquors,171 Hathaway St,Bergen,Bergen,Bergen,Wallington,On Premise,1,235
Matt Powierski,37038,Wisla Center (Z),73 Main St,Bergen,Bergen,Bergen,Garfield,On Premise,1,222
Matt Powierski,42017,Cast Iron Pot Signature,260 Bergen Turnpike,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,216
Matt Powierski,42014,Segovia Steak House(A),217 Main St,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,211
Matt Powierski,77017,Hook & Reel,100 Broaway Suite 13,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,193
Matt Powierski,77011,Asu Mare Peru Restobar,430 Market St,Bergen,Bergen,Bergen,Elmwood Park,On Premise,1,133
Matt Powierski,37050,Royal Manor,454 Midland Ave,Bergen,Bergen,Bergen,Garfield,On Premise,1,133
Matt Powierski,37001,Good Fella's (Z) Rest.,661 Midland Ave,Bergen,Bergen,Bergen,Garfield,On Premise,1,92
Matt Powierski,33003,Segovia,150 Moonachie Road,Bergen,Bergen,Bergen,Moonachie,On Premise,1,89
Matt Powierski,37075,Deja Vu (Z),50 River Drive,Bergen,Bergen,Bergen,Garfield,On Premise,1,58
Matt Powierski,37060,Pazza Luna (P),52 Chestnut St,Bergen,Bergen,Bergen,Garfield,On Premise,1,47
Matt Powierski,37026,"Michele (Z) Rest,",32 Passaic St,Bergen,Bergen,Bergen,Garfield,On Premise,1,10
Chris Politano,31037,Delaware North Met Life Stadium,102 Route 120,Bergen,Bergen,Bergen,East Rutherford,On Premise,1,6726
Mike Ast,83005,Glen Rock Inn,222 Rock Rd,Bergen,Bergen,Bergen,Glen Rock,On Premise,1,2210
Mike Ast,84009,Mac Murphy,8 Godwin Ave,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,890
Mike Ast,84022,Park West Tavern,30 Oak Street,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,736.33
Mike Ast,84012,Bareburger (Ridgewood),15 E Ridgewood Ave,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,575
Mike Ast,83008,Glen Rock Ac Clb(P),221 Main St,Bergen,Bergen,Bergen,Glen Rock,On Premise,1,448
Mike Ast,84007,Steel Wheel Tavern,51 N Broad St,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,353
Mike Ast,95001,Pazza,794 Franklin Ave,Bergen,Bergen,Bergen,Franklin Lakes,On Premise,1,295
Mike Ast,83009,Jalapeno Mex. Grille(A),930 Prospect St,Bergen,Bergen,Bergen,Glen Rock,On Premise,1,212
Mike Ast,84015,The Office 2131 Ridgewood,32-34 Chestnut St,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,205
Mike Ast,83011,Stone & Rail,175 Rock Rd,Bergen,Bergen,Bergen,Glen Rock,On Premise,1,189
Mike Ast,18002,Cinco De Mayo,371 High Mt Road,Passaic,Passaic,Passaic,North Haledon,On Premise,1,99
Mike Ast,87006,Hohokus Inn & Tavern,1 Franklin Tpke,Bergen,Bergen,Bergen,Hohokus,On Premise,1,82
Mike Ast,84006,Roots Ridgewood (A),17 Chestnut St,Bergen,Bergen,Bergen,Ridgewood,On Premise,1,40
Mike Ast,84011,The Madison Rose,2-4 Garber Square,Sales,Sales,Bergen,Ridgewood,On Premise,1,34
Chris Payton,47017,Westside Village (A),18 Paulison Ave,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,812.5
Chris Payton,81017,JJ's Pub,25-01 Broadway,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,714
Chris Payton,45005,Colonial Bar,719 Grand Avenue,Bergen,Bergen,Bergen,Ridgefield,On Premise,1,672
Chris Payton,80027,Ridgewood Country Club,96 W Midland Ave,Bergen,Bergen,Bergen,Paramus,On Premise,1,511.17
Chris Payton,35009,Fiesta (A),255 Route 17 S,Bergen,Bergen,Bergen,Woodridge,On Premise,1,480
Chris Payton,81012,Dutch House,24-07 Fair Lawn Ave,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,364
Chris Payton,80029,Seoul Galbi,123 Paramus Rd,Bergen,Bergen,Bergen,Paramus,On Premise,1,358
Chris Payton,80035,Arcola Country C.,24 Paramus Rd,Bergen,Bergen,Bergen,Paramus,On Premise,1,271.5
Chris Payton,81018,B R C Catering (P),24-20 Broadway,Bergen,Bergen,Bergen,Fair Lawn,On Premise,1,225
Chris Payton,38028,Colombia Bakery Factory & Restaurant,1 South Main St,Sales,Sales,Bergen,Lodi,On Premise,1,206
Chris Payton,80028,El Cid,205 Paramus Rd,Bergen,Bergen,Bergen,Paramus,On Premise,1,182
Chris Payton,76001,Golden Pub (P),335 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,169
Chris Payton,47003,Mk Valencia Rest & Lg(P),228 Main Street,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,164
Chris Payton,38034,La Nota Restaurant Bar,2 Mercer St. #2,Sales,Sales,Bergen,Lodi,On Premise,1,97
Chris Payton,76014,Que Pasta (A),326 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,83
Chris Payton,80023,Red Lobster Paramus,211 Rt 17,Bergen,Bergen,Bergen,Paramus,On Premise,1,76
Chris Payton,47019,Hilton Garden Inn Ridgefield Park,70 Challenger Rd,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,71
Chris Payton,76012,Excelsior (Z),190 Rte 46,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,68
Chris Payton,78011,Nanni's (A),53 W Passaic St,Bergen,Bergen,Bergen,Rochelle Park,On Premise,1,55
Chris Payton,80010,Suburban Diner,172 Route 17 N,Bergen,Bergen,Bergen,Paramus,On Premise,1,41
Chris Payton,80053,Paramus Courtyard,320 Rte 17 No,Bergen,Bergen,Bergen,Paramus,On Premise,1,38
Phil Ernst,76021,Saddle Brook Liquor & Bar,383 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,5625
Office Tell Sell,15053,Wrights Tavern(Z),80 Montgomery St,Passaic,Passaic,Passaic,Paterson,On Premise,1,1310
Office Tell Sell,230110,Homestead Rest,294 N Church Rd,Sussex,Sussex,Sussex,Sparta,On Premise,1,1198.25
Office Tell Sell,20103,Moonlight (P) Lounge,100 Market St,Passaic,Passaic,Passaic,Paterson,On Premise,1,350
Office Tell Sell,49006,Ga Yeon Restaurant,2020 Hudson St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,191
Office Tell Sell,78018,Columbian Club (Z),235 Rochelle Ave,Bergen,Bergen,Bergen,Rochelle Park,On Premise,1,127
Office Tell Sell,36035,Hillside (A) S A C,26 1st St,Bergen,Bergen,Bergen,Wallington,On Premise,1,100
Office Tell Sell,38035,The Elan (P),111 Rt 46 W,Bergen,Bergen,Bergen,Lodi,On Premise,1,98
Office Tell Sell,33009,In Thyme,55 Moonachie Ave,Bergen,Bergen,Bergen,Moonachie,On Premise,1,95
Office Tell Sell,52038,Grissini's Restaurant,484 Sylvan Ave,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,67
Office Tell Sell,76007,Matsuya,490 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,63
Office Tell Sell,76008,Saddle Brook (A) Diner,30 Market St,Bergen,Bergen,Bergen,Saddle Brook,On Premise,1,50
Office Tell Sell,49025,Flemings Stkhse (P),90 Promanade Ave,Bergen,Bergen,Bergen,Edgewater,On Premise,1,49
Office Tell Sell,15054,Blue Palace (A),4 North Bridge Street,Passaic,Passaic,Passaic,Paterson,On Premise,1,39
Office Tell Sell,22009,Paterson Fire Dept,226 Walnut Street,Passaic,Passaic,Passaic,Paterson,On Premise,1,35
Office Tell Sell,49003,Roberto's Restaurant (P),936 River Rd,Bergen,Bergen,Bergen,Edgewater,On Premise,1,29
Office Tell Sell,53006,Cafe Italiano (Z),14 Sylvan Ave,Bergen,Bergen,Bergen,Englewood Cliff,On Premise,1,27
Office Tell Sell,43014,Patsy's Bistro,344 Jersey Ave,Bergen,Bergen,Bergen,Fairview,On Premise,1,27
Office Tell Sell,49009,Ft Lee Athletic Club,2029 Lemoine Ave,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,24
Office Tell Sell,49042,Fire Company 3 Ft Lee,557 Main St,Bergen,Bergen,Bergen,Fort Lee,On Premise,1,10
Office Tell Sell,42016,Palermo Cafe (A),389 Liberty St,Bergen,Bergen,Bergen,Little Ferry,On Premise,1,10
Office Tell Sell,21020,Rincon Criollo Restaurant,715 E 18th Street,Passaic,Passaic,Passaic,Paterson,On Premise,1,10
Office Tell Sell,44032,Rustica Bar & Restaurant,565 Gorge Rd,Bergen,Bergen,Bergen,Cliffside Park,On Premise,1,8
Office Tell Sell,47007,Luigi's Rest (P),54 Mt Vernon St,Bergen,Bergen,Bergen,Ridgefield Park,On Premise,1,5
Klejdi Lamo,190702,Smith's Tavern,175 E Main St,Morris 1,Morris 1,Morris,Rockaway,On Premise,1,775
Jaime Colonna,49001,Don Coqui,541 River Rd,Bergen,Bergen,Bergen,Edgewater,On Premise,1,579
Michael Harboy,12003,Whole Foods Market (Wayne),580 Valley Road,Passaic,Passaic,Passaic,Wayne,On Premise,1,245
Jim Heaney,30030,Sonoma Bistro,59 Park Ave,Bergen,Bergen,Bergen,Rutherford,On Premise,1,131
Jim Heaney,28030,Carlitos,185 River Rd,Sales,Sales,Bergen,North Arlington,On Premise,1,86
Dave Ehlers,52013,Lulu Lounge,63 Nathaniel Pl,Bergen,Bergen,Bergen,Englewood,On Premise,1,50
Alisa Acciardi,24057,Mighty Quinns Bbq,850 Rte 3 West (Ste 115),Passaic,Passaic,Passaic,Clifton,On Premise,1,36
John O'Donoghue,32033,Pulse Gentleman's Club,325 Patterson Plank Rd,Sales,Sales,Bergen,Carlstadt,On Premise,1,20
