Product Name,Customer Num,Customer Name,On-Off Premise,Unit Price,Cases   2025,Cases   2026,$Vol   2025,$Vol   2026
Carbliss Lemon Lime 6/4/12 oz Can,231307,Skylands Wine& Beer Garden,On Premise,$55.50,,2.00,,$111.00
Carbliss Lemon Lime 6/4/12 oz Can,29030,City Lounge (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,47017,Westside Village (A),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,190205,Sharky's West (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,191009,Mason Street Grille,On Premise,$55.50,,2.00,,$111.00
Carbliss Lemon Lime 6/4/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$50.75,,1.00,,$50.75
Carbliss Lemon Lime 6/4/12 oz Can,75001,Emerson Hotel,On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Lime 6/4/12 oz Can,191007,Charley's Tavern,On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Lime 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,11.00,,$558.25
Carbliss Lemon Lime 6/4/12 oz Can,44012,690 Park,On Premise,$50.75,,4.00,,$203.00
Carbliss Lemon Lime 6/4/12 oz Can,14010,Uncorked (P),On Premise,$55.50,,2.00,,$111.00
Carbliss Lemon Lime 6/4/12 oz Can,231309,The Stuffed Olive_2,On Premise,$62.00,,2.00,,$124.00
Carbliss Lemon Lime 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Lemon Lime 6/4/12 oz Can,20055,Paruta's (A),On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Lime 6/4/12 oz Can,84015,The Office 2131 Ridgewood,On Premise,$60.00,,1.00,,$60.00
Carbliss Lemon Lime 6/4/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$55.50,,3.00,,$166.50
Carbliss Lemon Lime 6/4/12 oz Can,44047,Sedona Tap House,On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Lime 6/4/12 oz Can,15004,Blackjack Mulligan's Public House,On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,191008,Jefferson Diner & Tav(P),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,191103,Whistle Stop (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,12023,The Village Inn,On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Lime 6/4/12 oz Can,230312,Skyland Baseball,On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Lime 6/4/12 oz Can,231601,Farmstead Golf (P),On Premise,$55.50,,2.00,,$111.00
Carbliss Lemon Lime 6/4/12 oz Can,50001,Andy's Corner (Z),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,83005,Glen Rock Inn,On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,84012,Bareburger (Ridgewood),On Premise,$60.00,,1.00,,$60.00
Carbliss Lemon Lime 6/4/12 oz Can,44027,354 Steakhouse (A),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Lime 6/4/12 oz Can,80027,Ridgewood Country Club,On Premise,$50.75,,3.00,,$152.25
Carbliss Lemon Lime 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Lime 6/4/12 oz Can,231719,Layton Tavern,On Premise,$55.50,,2.00,,$111.00
Carbliss Lemon Lime 6/4/12 oz Can,44012,690 Park,On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Lime 6/4/12 oz Can,81012,Dutch House,On Premise,$60.00,,1.00,,$60.00
Carbliss Lemon Lime 6/4/12 oz Can,190707,The Exchange,On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,11007,Meadows Golf Club(P),On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Tea 6/4/12 oz Can,28015,K Of C N Arlington (Z),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,44048,Clubhouse Cafe (P),On Premise,$60.00,,1.00,,$60.00
Carbliss Lemon Tea 6/4/12 oz Can,62015,Elks Lodge 2304(Z),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,44025,Rudys (A),On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Tea 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Lemon Tea 6/4/12 oz Can,73001,Lou's,On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,190205,Sharky's West (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,11007,Meadows Golf Club(P),On Premise,$55.50,,1.00,,$55.50
Carbliss Lemon Tea 6/4/12 oz Can,84022,Park West Tavern,On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Tea 6/4/12 oz Can,44028,512 Bar,On Premise,$62.00,,3.00,,$186.00
Carbliss Lemon Tea 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,5.00,,$253.75
Carbliss Lemon Tea 6/4/12 oz Can,15079,American Lgn Totowa,On Premise,$62.00,,3.00,,$186.00
Carbliss Lemon Tea 6/4/12 oz Can,74002,Elks Post 1562,On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,80040,Biagio's,On Premise,$50.75,,1.00,,$50.75
Carbliss Lemon Tea 6/4/12 oz Can,12023,The Village Inn,On Premise,$50.75,,2.00,,$101.50
Carbliss Lemon Tea 6/4/12 oz Can,28026,Elks Post 1992 (Z),On Premise,$62.00,,1.00,,$62.00
Carbliss Lemon Tea 6/4/12 oz Can,85001,Eleven Central,On Premise,$62.00,,1.00,,$62.00
Carbliss Mango 6/4/12 oz Can,20055,Paruta's (A),On Premise,$55.50,,1.00,,$55.50
Carbliss Mango 6/4/12 oz Can,24018,Agave Cantina Mexicana,On Premise,$55.50,,1.00,,$55.50
Carbliss Mango 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$50.75,,1.00,,$50.75
Carbliss Mango 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Mango 6/4/12 oz Can,84022,Park West Tavern,On Premise,$50.75,,2.00,,$101.50
Carbliss Mango 6/4/12 oz Can,54001,Tenafly Pizza (Z),On Premise,$60.00,,1.00,,$60.00
Carbliss Mango 6/4/12 oz Can,76009,The Plank Pizza And Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Mango 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,4.00,,$203.00
Carbliss Peach 6/4/12 oz Can,12023,The Village Inn,On Premise,$50.75,,2.00,,$101.50
Carbliss Peach 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Peach 6/4/12 oz Can,44012,690 Park,On Premise,$50.75,,4.00,,$203.00
Carbliss Peach 6/4/12 oz Can,44012,690 Park,On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,191815,Eastern Asian Bistro/Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,190203,Boonton Lanes,On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,5008,Celtic Crossings,On Premise,$50.75,,3.00,,$152.25
Carbliss Peach 6/4/12 oz Can,80040,Biagio's,On Premise,$50.75,,1.00,,$50.75
Carbliss Peach 6/4/12 oz Can,44048,Clubhouse Cafe (P),On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,191007,Charley's Tavern,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,15081,Evolution Restaurant & Bar,On Premise,$62.00,,1.00,,$62.00
Carbliss Peach 6/4/12 oz Can,44028,512 Bar,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,74002,Elks Post 1562,On Premise,$62.00,,1.00,,$62.00
Carbliss Peach 6/4/12 oz Can,42007,Vfw 809 (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Peach 6/4/12 oz Can,8006,pompton crafthouse,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,38020,Lodi Lanes (A),On Premise,$50.75,,2.00,,$101.50
Carbliss Peach 6/4/12 oz Can,14008,The Barnyard and Carriage House,On Premise,$55.50,,2.00,,$111.00
Carbliss Peach 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,5.00,,$253.75
Carbliss Peach 6/4/12 oz Can,79001,Victor's Maywood Inn,On Premise,$50.75,,2.00,,$101.50
Carbliss Peach 6/4/12 oz Can,50036,Moose Lodge 961 (Z),On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,75001,Emerson Hotel,On Premise,$50.75,,2.00,,$101.50
Carbliss Peach 6/4/12 oz Can,20055,Paruta's (A),On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,3002,The Celtic Knot,On Premise,$50.75,,4.00,,$203.00
Carbliss Peach 6/4/12 oz Can,191009,Mason Street Grille,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,3007,Kitchen & Beer Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Peach 6/4/12 oz Can,70008,Hearth & Tap Co.,On Premise,$50.75,,4.00,,$203.00
Carbliss Peach 6/4/12 oz Can,7003,Blu Ale House,On Premise,$62.00,,1.00,,$62.00
Carbliss Peach 6/4/12 oz Can,230312,Skyland Baseball,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,24018,Agave Cantina Mexicana,On Premise,$55.50,,1.00,,$55.50
Carbliss Peach 6/4/12 oz Can,80027,Ridgewood Country Club,On Premise,$50.75,,3.00,,$152.25
Carbliss Peach 6/4/12 oz Can,44047,Sedona Tap House,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,8004,The Side Door (P),On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,38020,Lodi Lanes (A),On Premise,$50.75,,2.00,,$101.50
Carbliss Pineapple 6/4/12 oz Can,230108,Vfw 7248 Sparta,On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,12023,The Village Inn,On Premise,$50.75,,2.00,,$101.50
Carbliss Pineapple 6/4/12 oz Can,44028,512 Bar,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,94012,Holiday Bowl,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,11.00,,$558.25
Carbliss Pineapple 6/4/12 oz Can,44012,690 Park,On Premise,$50.75,,4.00,,$203.00
Carbliss Pineapple 6/4/12 oz Can,191007,Charley's Tavern,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,42007,Vfw 809 (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,231307,Skylands Wine& Beer Garden,On Premise,$55.50,,2.00,,$111.00
Carbliss Pineapple 6/4/12 oz Can,76009,The Plank Pizza And Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,70008,Hearth & Tap Co.,On Premise,$50.75,,4.00,,$203.00
Carbliss Pineapple 6/4/12 oz Can,86002,Doghouse Saloon (Z),On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,191504,Jefferson House (A),On Premise,$55.50,,6.00,,$333.00
Carbliss Pineapple 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Pineapple 6/4/12 oz Can,45005,Colonial Bar,On Premise,$60.00,,2.00,,$120.00
Carbliss Pineapple 6/4/12 oz Can,25027,Sportzone B&G (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,75001,Emerson Hotel,On Premise,$50.75,,2.00,,$101.50
Carbliss Pineapple 6/4/12 oz Can,77003,Blue 42 Restaurant & Bar,On Premise,$55.50,,2.00,,$111.00
Carbliss Pineapple 6/4/12 oz Can,79001,Victor's Maywood Inn,On Premise,$50.75,,1.00,,$50.75
Carbliss Pineapple 6/4/12 oz Can,14010,Uncorked (P),On Premise,$55.50,,2.00,,$111.00
Carbliss Pineapple 6/4/12 oz Can,45005,Colonial Bar,On Premise,$55.50,,2.00,,$111.00
Carbliss Pineapple 6/4/12 oz Can,3002,The Celtic Knot,On Premise,$50.75,,4.00,,$203.00
Carbliss Pineapple 6/4/12 oz Can,231715,Gyp's Tavern,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,230702,Hyde-Away Rest & Tap Room,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,77013,William J. Mulligan VFW Post 281,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$50.75,,1.00,,$50.75
Carbliss Pineapple 6/4/12 oz Can,231719,Layton Tavern,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,44012,690 Park,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,50036,Moose Lodge 961 (Z),On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,12047,American Lgn 174 Wayne,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,39010,Players Club (Z),On Premise,$50.75,,7.00,,$355.25
Carbliss Pineapple 6/4/12 oz Can,14008,The Barnyard and Carriage House,On Premise,$55.50,,2.00,,$111.00
Carbliss Pineapple 6/4/12 oz Can,69003,Edgewood Country Club,On Premise,$50.75,,2.00,,$101.50
Carbliss Pineapple 6/4/12 oz Can,31052,Mozzarella Bar,On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,191504,Jefferson House (A),On Premise,$62.00,,1.00,,$62.00
Carbliss Pineapple 6/4/12 oz Can,5008,Celtic Crossings,On Premise,$50.75,,3.00,,$152.25
Carbliss Pineapple 6/4/12 oz Can,80040,Biagio's,On Premise,$50.75,,1.00,,$50.75
Carbliss Pineapple 6/4/12 oz Can,230312,Skyland Baseball,On Premise,$55.50,,1.00,,$55.50
Carbliss Pineapple 6/4/12 oz Can,24019,Sharky's Wings(P),On Premise,$60.00,,1.00,,$60.00
Carbliss Pineapple 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$50.75,,6.00,,$304.50
Carbliss Pineapple 6/4/12 oz Can,32023,Redd's Rest (Z),On Premise,$50.75,,2.00,,$101.50
Carbliss Pineapple 6/4/12 oz Can,71011,Marriott (P) Park Ridge,On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,50036,Moose Lodge 961 (Z),On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,84022,Park West Tavern,On Premise,$50.75,,2.00,,$101.50
Carbliss Watermelon 6/4/12 oz Can,11007,Meadows Golf Club(P),On Premise,$50.75,,2.00,,$101.50
Carbliss Watermelon 6/4/12 oz Can,81012,Dutch House,On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,37010,Vfw Outwater (Z) Lane,On Premise,$62.00,,1.00,,$62.00
Carbliss Watermelon 6/4/12 oz Can,69003,Edgewood Country Club,On Premise,$50.75,,2.00,,$101.50
Carbliss Watermelon 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$50.75,,1.00,,$50.75
Carbliss Watermelon 6/4/12 oz Can,37005,Charlies Tav(Z),On Premise,$62.00,,1.00,,$62.00
Carbliss Watermelon 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$50.75,,3.00,,$152.25
Carbliss Watermelon 6/4/12 oz Can,3007,Kitchen & Beer Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,19006,Blackjack Mulligans (Hawthorne),On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,80040,Biagio's,On Premise,$50.75,,1.00,,$50.75
Carbliss Watermelon 6/4/12 oz Can,191007,Charley's Tavern,On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,230312,Skyland Baseball,On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$62.00,,1.00,,$62.00
Carbliss Watermelon 6/4/12 oz Can,44028,512 Bar,On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,191815,Eastern Asian Bistro/Bar,On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$50.75,,5.00,,$253.75
Carbliss Watermelon 6/4/12 oz Can,11007,Meadows Golf Club(P),On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,24018,Agave Cantina Mexicana,On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,8006,pompton crafthouse,On Premise,$55.50,,1.00,,$55.50
Carbliss Watermelon 6/4/12 oz Can,38020,Lodi Lanes (A),On Premise,$50.75,,2.00,,$101.50
Carbliss Watermelon 6/4/12 oz Can,32023,Redd's Rest (Z),On Premise,$50.75,,2.00,,$101.50
Carbliss Watermelon 6/4/12 oz Can,192156,Hapgoods Restaurant,On Premise,$60.00,,1.00,,$60.00
Carbliss Watermelon 6/4/12 oz Can,83011,Stone & Rail,On Premise,$62.00,,1.00,,$62.00
Sun Cruiser Blueberry Lemonade 1/12/19.2 oz Can,12047,American Lgn 174 Wayne,On Premise,$34.00,,0.00,,$0.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,191009,Mason Street Grille,On Premise,$52.00,,1.00,,$52.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,1035,Old School Pub P),On Premise,$45.00,,9.00,,$405.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$45.00,,3.00,,$135.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,12047,American Lgn 174 Wayne,On Premise,$52.00,,1.00,,$52.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,191009,Mason Street Grille,On Premise,$45.00,,6.00,,$270.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,191007,Charley's Tavern,On Premise,$52.00,,1.00,,$52.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$47.00,,2.00,,$94.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$43.00,,10.00,,$430.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,190312,The Knoll Country Club & Catering,On Premise,$45.00,,10.00,,$450.00
Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,191007,Charley's Tavern,On Premise,$47.00,,1.00,,$47.00
Sun Cruiser Classic Iced Tea 1/12/19.2 oz Can,41026,Amc- Shops @ Riverside P,On Premise,$42.00,,1.00,,$42.00
Sun Cruiser Classic Iced Tea 1/12/19.2 oz Can,29033,Courtyard Marriott(A),On Premise,$42.00,,2.00,,$84.00
Sun Cruiser Classic Iced Tea 1/12/19.2 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$32.00,,1.00,,$32.00
Sun Cruiser Classic Iced Tea 1/12/24 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$42.00,1.00,,$42.00,
Sun Cruiser Classic Iced Tea 1/12/24 oz Can,41026,Amc- Shops @ Riverside P,On Premise,$45.00,3.00,-1.00,$135.00,($45.00)
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,61003,White Beeches Golf Club,On Premise,$39.00,7.00,5.00,$273.00,$195.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191504,Jefferson House (A),On Premise,$39.00,,34.00,,"$1,326.00"
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,13013,Amer Lgn L Falls (Z),On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,28009,1 Republik,On Premise,$38.25,,6.00,,$229.50
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,231304,The Lamp Post Inn,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1033,D'Boathaus Restaurant,On Premise,$39.00,11.00,25.00,$429.00,$975.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,12067,Hilton Garden Inn wayne,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191009,Mason Street Grille,On Premise,$45.00,17.00,,$765.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,41006,Straphanger Saloon (A),On Premise,$45.00,27.00,,"$1,215.00",
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,230407,Fountain House (Z),On Premise,$39.00,2.00,2.00,$78.00,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,92007,Brady's At(A)The Station,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,73002,The Cornerstone (P),On Premise,$39.00,1.00,10.00,$39.00,$390.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,74012,Iron Horse,On Premise,$38.25,,9.00,,$344.25
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,78016,Outback Stk Hse Roch Pk,On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,31062,Dream Live Performing Arts Center,On Premise,$37.50,,20.00,,$750.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,231207,Great Gorge Golf (A) Club,On Premise,$37.50,,4.00,,$150.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,52036,Vida Garden,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,80061,The Green Lounge,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,5004,Outback,On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,34018,Hilton Hasbrk Hts #50591,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191006,Gatwyns II (P),On Premise,$39.00,3.00,2.00,$117.00,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,80024,Applebee's Paramus,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,11011,Sunset Pub & Grill(Z),On Premise,$38.25,,13.00,,$497.25
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,5003,Applebee's (A)Butler,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,93005,Mason Jar Restaurant,On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191500,Lake Hopatcong Cruises,On Premise,$45.00,1.00,,$45.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,81004,Stosh's Craft Bar (Z),On Premise,$39.00,3.00,,$117.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,190708,American Lgn Rockaway,On Premise,$39.00,8.00,,$312.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,56009,Tommy Fox's Pub Hse(P),On Premise,$39.00,7.00,,$273.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,231209,Mt Creek Hex Lg(North) A,On Premise,$38.25,,11.00,,$420.75
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,56022,Elks Post 1477,On Premise,$39.00,8.00,35.00,$312.00,"$1,365.00"
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,24048,Dante's,On Premise,$45.00,7.00,,$315.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,8014,Macks American Bar/Grill,On Premise,$39.00,,16.00,,$624.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,190312,The Knoll Country Club & Catering,On Premise,$38.25,,5.00,,$191.25
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,79001,Victor's Maywood Inn,On Premise,$38.25,,10.00,,$382.50
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,60012,Grant Street Cafe (A),On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191208,The Grill Room,On Premise,$45.00,3.00,,$135.00,
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,70004,Davey's Locker (A),On Premise,$38.25,,25.00,,$956.25
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,191009,Mason Street Grille,On Premise,$39.00,34.00,55.00,"$1,326.00","$2,145.00"
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,78007,Woodstone Pizza B & G,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,39018,Texas Roadhouse,On Premise,$45.00,,3.00,,$135.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,12047,American Lgn 174 Wayne,On Premise,$39.00,5.00,17.00,$195.00,$663.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,80018,Millers Paramus Ale House,On Premise,$39.00,,14.00,,$546.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,74012,Iron Horse,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,4004,The River Of Beer,On Premise,$39.00,,13.00,,$507.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,10010,Sunset Valley G C (A),On Premise,$39.00,20.00,11.00,$780.00,$429.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,10007,Bardis (P),On Premise,$37.50,,25.00,,$937.50
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,231207,Great Gorge Golf (A) Club,On Premise,$39.00,,11.00,,$429.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,230903,Black Bear Golf(A),On Premise,$39.00,3.00,8.00,$117.00,$312.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,12043,Outback Stkhse(P)Wayne,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,15074,Bask 46,On Premise,$39.00,33.00,34.00,"$1,287.00","$1,326.00"
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,69003,Edgewood Country Club,On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,31026,Rockafella's,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1010,Jimmy Geez(North)Bar/Gril,On Premise,$39.00,,8.00,,$312.00
